"","year","month","plot_number","treatment","species","height","width1","width2","alive","site","month_count","transplanted"
"2947",2019,9,22,"full ","CEOL",NA,NA,NA,0,"2",20,2019
"2948",2019,9,22,"full ","HEAR",NA,NA,NA,0,"2",20,2019
"2949",2019,9,22,"full ","HEAR",6.007,4.401,NA,0,"2",20,2019
"2950",2019,9,22,"full ","HEAR",6.524,8.495,5.562,0,"2",20,2019
"2951",2019,9,22,"full ","RHOV",NA,NA,NA,0,"2",20,2019
"2952",2019,9,22,"full ","SAAP",NA,NA,NA,0,"2",20,2019
"2953",2019,9,22,"full ","SAAP",5.663,1.393,1.984,1,"2",20,2019
"2954",2019,9,23,"half ","CEOL",NA,NA,NA,0,"2",20,2019
"2955",2019,9,23,"half ","HEAR",NA,NA,NA,0,"2",20,2019
"2956",2019,9,23,"half ","HEAR",13.194,8.249,6.214,1,"2",20,2019
"2957",2019,9,23,"half ","HEAR",3.083,5.246,4.541,1,"2",20,2019
"2958",2019,9,23,"half ","RHOV",NA,NA,NA,0,"2",20,2019
"2959",2019,9,23,"half ","RHOV",2.848,1.571,0.832,0,"2",20,2019
"2960",2019,9,23,"half ","SAAP",NA,NA,NA,0,"2",20,2019
"2961",2019,9,23,"half ","SAAP",8.203,3.487,3.62,1,"2",20,2019
"2962",2019,9,24,"none","CEOL",NA,NA,NA,0,"2",20,2019
"2963",2019,9,24,"none","HEAR",3.338,7.497,5.906,1,"2",20,2019
"2964",2019,9,24,"none","HEAR",3.513,2.864,2.653,1,"2",20,2019
"2965",2019,9,24,"none","HEAR",6.882,NA,NA,0,"2",20,2019
"2966",2019,9,24,"none","RHOV",NA,NA,NA,0,"2",20,2019
"2967",2019,9,24,"none","RHOV",3.622,0.158,1.127,0,"2",20,2019
"2968",2019,9,24,"none","SAAP",NA,NA,NA,0,"2",20,2019
"2969",2019,9,24,"none","SAAP",3.22,0.593,1.461,1,"2",20,2019
"2970",2019,9,24,"none","SAAP",4.638,0.606,1.85,0,"2",20,2019
"2971",2019,9,25,"none","CEOL",NA,NA,NA,0,"2",20,2019
"2972",2019,9,25,"none","HEAR",NA,NA,NA,0,"2",20,2019
"2973",2019,9,25,"none","RHOV",NA,NA,NA,0,"2",20,2019
"2974",2019,9,25,"none","SAAP",NA,NA,NA,0,"2",20,2019
"2975",2019,9,25,"none","SAAP",2.062,1.895,0.87,1,"2",20,2019
"2976",2019,9,26,"half ","CEOL",NA,NA,NA,0,"2",20,2019
"2977",2019,9,26,"half ","HEAR",NA,NA,NA,0,"2",20,2019
"2978",2019,9,26,"half ","RHOV",NA,NA,NA,0,"2",20,2019
"2979",2019,9,26,"half ","SAAP",NA,NA,NA,0,"2",20,2019
"2980",2019,9,27,"full ","CEOL",NA,NA,NA,0,"2",20,2019
"2981",2019,9,27,"full ","HEAR",NA,NA,NA,0,"2",20,2019
"2982",2019,9,27,"full ","RHOV",NA,NA,NA,0,"2",20,2019
"2983",2019,9,27,"full ","SAAP",NA,NA,NA,0,"2",20,2019
"2984",2019,9,28,"half ","CEOL",NA,NA,NA,0,"2",20,2019
"2985",2019,9,28,"half ","HEAR",NA,NA,NA,0,"2",20,2019
"2986",2019,9,28,"half ","RHOV",NA,NA,NA,0,"2",20,2019
"2987",2019,9,28,"half ","SAAP",NA,NA,NA,0,"2",20,2019
"2988",2019,9,29,"none","CEOL",NA,NA,NA,0,"2",20,2019
"2989",2019,9,29,"none","HEAR",NA,NA,NA,0,"2",20,2019
"2990",2019,9,29,"none","RHOV",NA,NA,NA,0,"2",20,2019
"2991",2019,9,29,"none","SAAP",NA,NA,NA,0,"2",20,2019
"2992",2019,9,29,"none","SAAP",2.384,1.238,0.869,1,"2",20,2019
"2993",2019,9,30,"full ","CEOL",NA,NA,NA,0,"2",20,2019
"2994",2019,9,30,"full ","HEAR",NA,NA,NA,0,"2",20,2019
"2995",2019,9,30,"full ","HEAR",3.439,5.06,1.489,0,"2",20,2019
"2996",2019,9,30,"full ","RHOV",NA,NA,NA,0,"2",20,2019
"2997",2019,9,30,"full ","SAAP",2.497,1.194,1.243,0,"2",20,2019
"2998",2019,9,30,"full ","SAAP",6.143,1.211,1.042,1,"2",20,2019
"2999",2019,9,30,"full ","SAAP",7.146,2.692,2.376,1,"2",20,2019
"3000",2019,9,31,"none","CEOL",NA,NA,NA,0,"2",20,2019
"3001",2019,9,31,"none","HEAR",5.428,3.696,3.494,0,"2",20,2019
"3002",2019,9,31,"none","HEAR",5.702,4.415,1.228,0,"2",20,2019
"3003",2019,9,31,"none","HEAR",6.186,3.594,1.602,1,"2",20,2019
"3004",2019,9,31,"none","RHOV",NA,NA,NA,0,"2",20,2019
"3005",2019,9,31,"none","SAAP",NA,NA,NA,0,"2",20,2019
"3006",2019,9,31,"none","SAAP",8.59,1.28,1.68,1,"2",20,2019
"3007",2019,9,32,"half ","CEOL",NA,NA,NA,0,"2",20,2019
"3008",2019,9,32,"half ","HEAR",NA,NA,NA,0,"2",20,2019
"3009",2019,9,32,"half ","RHOV",NA,NA,NA,0,"2",20,2019
"3010",2019,9,32,"half ","SAAP",NA,NA,NA,0,"2",20,2019
"3011",2019,9,32,"half ","SAAP",4.044,2.38,1.446,0,"2",20,2019
"3012",2019,9,33,"full ","CEOL",NA,NA,NA,0,"2",20,2019
"3013",2019,9,33,"full ","HEAR",NA,NA,NA,0,"2",20,2019
"3014",2019,9,33,"full ","HEAR",5.591,2.646,2.627,0,"2",20,2019
"3015",2019,9,33,"full ","RHOV",NA,NA,NA,0,"2",20,2019
"3016",2019,9,33,"full ","SAAP",10.033,0.948,0.965,1,"2",20,2019
"3017",2019,9,33,"full ","SAAP",5.835,3.648,1.447,1,"2",20,2019
"3018",2019,9,33,"full ","SAAP",7.118,1.515,0.871,1,"2",20,2019
"3019",2019,9,34,"half ","CEOL",NA,NA,NA,0,"2",20,2019
"3020",2019,9,34,"half ","HEAR",NA,NA,NA,0,"2",20,2019
"3021",2019,9,34,"half ","HEAR",8.196,5.099,2.905,1,"2",20,2019
"3022",2019,9,34,"half ","RHOV",NA,NA,NA,0,"2",20,2019
"3023",2019,9,34,"half ","SAAP",NA,NA,NA,0,"2",20,2019
"3024",2019,9,34,"half ","SAAP",9.076,5.746,5.595,1,"2",20,2019
"3025",2019,9,34,"half ","SAAP",9.587,2.078,1.844,1,"2",20,2019
"3026",2019,9,35,"full ","CEOL",NA,NA,NA,0,"2",20,2019
"3027",2019,9,35,"full ","HEAR",NA,NA,NA,0,"2",20,2019
"3028",2019,9,35,"full ","HEAR",6.025,2.813,3.426,0,"2",20,2019
"3029",2019,9,35,"full ","HEAR",6.73,3.526,4.893,0,"2",20,2019
"3030",2019,9,35,"full ","RHOV",NA,NA,NA,0,"2",20,2019
"3031",2019,9,35,"full ","SAAP",NA,NA,NA,0,"2",20,2019
"3032",2019,9,35,"full ","SAAP",5.789,0.479,1.095,0,"2",20,2019
"3033",2019,9,35,"full ","SAAP",7.888,0.935,1.1,1,"2",20,2019
"3034",2019,9,36,"none","CEOL",NA,NA,NA,0,"2",20,2019
"3035",2019,9,36,"none","HEAR",NA,NA,NA,0,"2",20,2019
"3036",2019,9,36,"none","RHOV",NA,NA,NA,0,"2",20,2019
"3037",2019,9,36,"none","SAAP",NA,NA,NA,0,"2",20,2019
"3038",2019,11,1,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3039",2019,11,1,"none","CEOL",2.977,1.651,1.144,1,"1",22,2019
"3040",2019,11,1,"none","HEAR",NA,NA,NA,0,"1",22,2019
"3041",2019,11,1,"none","HEAR",10.701,4.538,2.865,0,"1",22,2019
"3042",2019,11,1,"none","HEAR",5.121,5.429,2.268,1,"1",22,2019
"3043",2019,11,1,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3044",2019,11,1,"none","RHOV",2.866,1.709,0.287,1,"1",22,2019
"3045",2019,11,1,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3046",2019,11,2,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3047",2019,11,2,"full ","CEOL",6.609,1.854,0.743,0,"1",22,2019
"3048",2019,11,2,"full ","HEAR",NA,NA,NA,0,"1",22,2019
"3049",2019,11,2,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3050",2019,11,2,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3051",2019,11,2,"full ","SAAP",11.376,2.541,2.221,1,"1",22,2019
"3052",2019,11,2,"full ","SAAP",13.401,7.503,3.48,1,"1",22,2019
"3053",2019,11,3,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3054",2019,11,3,"full ","CEOL",6.015,6.601,4.665,0,"1",22,2019
"3055",2019,11,3,"full ","HEAR",NA,NA,NA,0,"1",22,2019
"3056",2019,11,3,"full ","HEAR",11.129,5.855,6.007,1,"1",22,2019
"3057",2019,11,3,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3058",2019,11,3,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3059",2019,11,3,"full ","SAAP",12.166,5.407,2.657,1,"1",22,2019
"3060",2019,11,3,"full ","SAAP",3.594,8.604,3.936,1,"1",22,2019
"3061",2019,11,4,"half ","CEOL",NA,NA,NA,0,"1",22,2019
"3062",2019,11,4,"half ","HEAR",NA,NA,NA,1,"1",22,2019
"3063",2019,11,4,"half ","RHOV",NA,NA,NA,0,"1",22,2019
"3064",2019,11,4,"half ","SAAP",NA,NA,NA,0,"1",22,2019
"3065",2019,11,4,"half ","SAAP",5.157,2.631,2.543,1,"1",22,2019
"3066",2019,11,4,"half ","SAAP",9.918,3.679,2.69,0,"1",22,2019
"3067",2019,11,5,"half ","CEOL",NA,NA,NA,0,"1",22,2019
"3068",2019,11,5,"half ","HEAR",6.145,7.332,5.429,1,"1",22,2019
"3069",2019,11,5,"half ","HEAR",7.002,1.587,2.905,1,"1",22,2019
"3070",2019,11,5,"half ","HEAR",8.254,5.654,4.939,1,"1",22,2019
"3071",2019,11,5,"half ","RHOV",NA,NA,NA,0,"1",22,2019
"3072",2019,11,5,"half ","SAAP",5.735,4.109,2.041,1,"1",22,2019
"3073",2019,11,5,"half ","SAAP",6.105,4.295,3.107,1,"1",22,2019
"3074",2019,11,5,"half ","SAAP",6.662,3.142,1.321,1,"1",22,2019
"3075",2019,11,6,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3076",2019,11,6,"none","HEAR",1.903,3.384,2.797,0,"1",22,2019
"3077",2019,11,6,"none","HEAR",10.138,5.278,2.164,0,"1",22,2019
"3078",2019,11,6,"none","HEAR",7.679,7.605,3.895,1,"1",22,2019
"3079",2019,11,6,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3080",2019,11,6,"none","RHOV",0.688,1.351,0.136,1,"1",22,2019
"3081",2019,11,6,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3082",2019,11,6,"none","SAAP",3.865,0.446,0.468,1,"1",22,2019
"3083",2019,11,6,"none","SAAP",7.272,1.428,1.005,1,"1",22,2019
"3084",2019,11,7,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3085",2019,11,7,"none","HEAR",NA,NA,NA,0,"1",22,2019
"3086",2019,11,7,"none","HEAR",2.981,5.831,1.702,1,"1",22,2019
"3087",2019,11,7,"none","HEAR",3.73,2.53,0.918,1,"1",22,2019
"3088",2019,11,7,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3089",2019,11,7,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3090",2019,11,7,"none","SAAP",5.626,1.823,1.166,1,"1",22,2019
"3091",2019,11,7,"none","SAAP",6.843,0.497,1.655,1,"1",22,2019
"3092",2019,11,8,"half ","CEOL",NA,NA,NA,0,"1",22,2019
"3093",2019,11,8,"half ","CEOL",1.942,0.979,0.702,0,"1",22,2019
"3094",2019,11,8,"half ","HEAR",10.62,10.19,4.88,1,"1",22,2019
"3095",2019,11,8,"half ","HEAR",4.11,5.444,4.542,0,"1",22,2019
"3096",2019,11,8,"half ","HEAR",6.615,8.038,5.269,1,"1",22,2019
"3097",2019,11,8,"half ","RHOV",NA,NA,NA,1,"1",22,2019
"3098",2019,11,8,"half ","SAAP",12.353,5.36,5.28,0,"1",22,2019
"3099",2019,11,8,"half ","SAAP",2.937,1.2,1.557,1,"1",22,2019
"3100",2019,11,8,"half ","SAAP",4.779,3.925,2.496,0,"1",22,2019
"3101",2019,11,9,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3102",2019,11,9,"full ","CEOL",11.694,4.574,2.595,1,"1",22,2019
"3103",2019,11,9,"full ","HEAR",3.993,3.65,2.094,1,"1",22,2019
"3104",2019,11,9,"full ","HEAR",7.647,6.083,5.795,1,"1",22,2019
"3105",2019,11,9,"full ","HEAR",8.967,4.5,3.182,1,"1",22,2019
"3106",2019,11,9,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3107",2019,11,9,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3108",2019,11,9,"full ","SAAP",5.054,0.706,1.646,1,"1",22,2019
"3109",2019,11,10,"half ","CEOL",NA,NA,NA,0,"1",22,2019
"3110",2019,11,10,"half ","CEOL",3.923,1.792,0.605,1,"1",22,2019
"3111",2019,11,10,"half ","HEAR",1.044,3.495,1.302,0,"1",22,2019
"3112",2019,11,10,"half ","HEAR",2.1,2.206,2.815,1,"1",22,2019
"3113",2019,11,10,"half ","HEAR",6.045,8.091,1.922,1,"1",22,2019
"3114",2019,11,10,"half ","RHOV",NA,NA,NA,0,"1",22,2019
"3115",2019,11,10,"half ","RHOV",2.742,1.98,1.048,1,"1",22,2019
"3116",2019,11,10,"half ","SAAP",NA,NA,NA,0,"1",22,2019
"3117",2019,11,10,"half ","SAAP",1.408,0.56,0.54,1,"1",22,2019
"3118",2019,11,10,"half ","SAAP",5.273,2.502,2.532,1,"1",22,2019
"3119",2019,11,11,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3120",2019,11,11,"none","HEAR",NA,NA,NA,0,"1",22,2019
"3121",2019,11,11,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3122",2019,11,11,"none","RHOV",3.359,2.629,0.903,1,"1",22,2019
"3123",2019,11,11,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3124",2019,11,11,"none","SAAP",10.01,5.02,0.91,1,"1",22,2019
"3125",2019,11,11,"none","SAAP",9.501,7.266,3.325,1,"1",22,2019
"3126",2019,11,12,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3127",2019,11,12,"full ","CEOL",2.874,2.088,0.492,1,"1",22,2019
"3128",2019,11,12,"full ","HEAR",10.614,7.147,4.459,1,"1",22,2019
"3129",2019,11,12,"full ","HEAR",3.835,3.622,2.339,1,"1",22,2019
"3130",2019,11,12,"full ","HEAR",7.945,10.68,5.745,1,"1",22,2019
"3131",2019,11,12,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3132",2019,11,12,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3133",2019,11,12,"full ","SAAP",13.669,8.315,1.441,1,"1",22,2019
"3134",2019,11,13,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3135",2019,11,13,"full ","HEAR",NA,NA,NA,0,"1",22,2019
"3136",2019,11,13,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3137",2019,11,13,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3138",2019,11,13,"full ","SAAP",1.59,1.15,0.32,0,"1",22,2019
"3139",2019,11,14,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3140",2019,11,14,"none","HEAR",NA,NA,NA,0,"1",22,2019
"3141",2019,11,14,"none","HEAR",2.46,4.01,0.66,0,"1",22,2019
"3142",2019,11,14,"none","HEAR",2.462,2.465,1.17,0,"1",22,2019
"3143",2019,11,14,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3144",2019,11,14,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3145",2019,11,15,"half ","CEOL",NA,NA,NA,0,"1",22,2019
"3146",2019,11,15,"half ","HEAR",1.56,2.06,1,1,"1",22,2019
"3147",2019,11,15,"half ","HEAR",3.47,5.13,4.44,1,"1",22,2019
"3148",2019,11,15,"half ","HEAR",4.71,2.6,2.32,1,"1",22,2019
"3149",2019,11,15,"half ","RHOV",NA,NA,NA,0,"1",22,2019
"3150",2019,11,15,"half ","SAAP",NA,NA,NA,0,"1",22,2019
"3151",2019,11,16,"full ","CEOL",NA,NA,NA,0,"1",22,2019
"3152",2019,11,16,"full ","HEAR",NA,NA,NA,0,"1",22,2019
"3153",2019,11,16,"full ","HEAR",5.539,6.299,6.024,1,"1",22,2019
"3154",2019,11,16,"full ","RHOV",NA,NA,NA,0,"1",22,2019
"3155",2019,11,16,"full ","SAAP",NA,NA,NA,0,"1",22,2019
"3156",2019,11,16,"full ","SAAP",7.009,0.86,0.598,1,"1",22,2019
"3157",2019,11,16,"full ","SAAP",7.654,4.144,3.297,1,"1",22,2019
"3158",2019,11,17,"half ","CEOL",1.01,0.86,0.43,1,"1",22,2019
"3159",2019,11,17,"half ","CEOL",5.919,0.155,0.125,1,"1",22,2019
"3160",2019,11,17,"half ","HEAR",11.669,7.673,5.712,1,"1",22,2019
"3161",2019,11,17,"half ","HEAR",6.266,7.484,4.601,1,"1",22,2019
"3162",2019,11,17,"half ","HEAR",7.62,4.72,3.66,1,"1",22,2019
"3163",2019,11,17,"half ","RHOV",NA,NA,NA,0,"1",22,2019
"3164",2019,11,17,"half ","RHOV",1.858,0.615,0.114,1,"1",22,2019
"3165",2019,11,17,"half ","SAAP",NA,NA,NA,0,"1",22,2019
"3166",2019,11,18,"none","CEOL",NA,NA,NA,0,"1",22,2019
"3167",2019,11,18,"none","HEAR",NA,NA,NA,0,"1",22,2019
"3168",2019,11,18,"none","RHOV",NA,NA,NA,0,"1",22,2019
"3169",2019,11,18,"none","SAAP",NA,NA,NA,0,"1",22,2019
"3170",2019,11,19,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3171",2019,11,19,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3172",2019,11,19,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3173",2019,11,19,"full ","SAAP",NA,NA,NA,0,"2",22,2019
"3174",2019,11,20,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3175",2019,11,20,"none","HEAR",NA,NA,NA,0,"2",22,2019
"3176",2019,11,20,"none","HEAR",2.601,3.006,2.637,1,"2",22,2019
"3177",2019,11,20,"none","HEAR",7.559,5.367,0.268,1,"2",22,2019
"3178",2019,11,20,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3179",2019,11,20,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3180",2019,11,21,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3181",2019,11,21,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3182",2019,11,21,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3183",2019,11,21,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3184",2019,11,21,"half ","SAAP",6.678,3.4,1.32,1,"2",22,2019
"3185",2019,11,22,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3186",2019,11,22,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3187",2019,11,22,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3188",2019,11,22,"full ","SAAP",NA,NA,NA,0,"2",22,2019
"3189",2019,11,22,"full ","SAAP",6.707,1.263,0.675,1,"2",22,2019
"3190",2019,11,23,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3191",2019,11,23,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3192",2019,11,23,"half ","HEAR",14.12,8.003,5.206,1,"2",22,2019
"3193",2019,11,23,"half ","HEAR",3.136,5.137,4.005,1,"2",22,2019
"3194",2019,11,23,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3195",2019,11,23,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3196",2019,11,23,"half ","SAAP",9.009,3.818,2.905,1,"2",22,2019
"3197",2019,11,24,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3198",2019,11,24,"none","HEAR",3.819,3.747,2.484,0,"2",22,2019
"3199",2019,11,24,"none","HEAR",5.829,5.807,5.588,0,"2",22,2019
"3200",2019,11,24,"none","HEAR",6.042,8.399,3.716,1,"2",22,2019
"3201",2019,11,24,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3202",2019,11,24,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3203",2019,11,24,"none","SAAP",3.348,1.828,1.265,1,"2",22,2019
"3204",2019,11,25,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3205",2019,11,25,"none","HEAR",NA,NA,NA,0,"2",22,2019
"3206",2019,11,25,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3207",2019,11,25,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3208",2019,11,25,"none","SAAP",3.348,1.258,0.802,1,"2",22,2019
"3209",2019,11,26,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3210",2019,11,26,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3211",2019,11,26,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3212",2019,11,26,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3213",2019,11,27,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3214",2019,11,27,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3215",2019,11,27,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3216",2019,11,27,"full ","SAAP",NA,NA,NA,0,"2",22,2019
"3217",2019,11,28,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3218",2019,11,28,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3219",2019,11,28,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3220",2019,11,28,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3221",2019,11,29,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3222",2019,11,29,"none","HEAR",NA,NA,NA,0,"2",22,2019
"3223",2019,11,29,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3224",2019,11,29,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3225",2019,11,29,"none","SAAP",4.1,2.315,2.04,1,"2",22,2019
"3226",2019,11,30,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3227",2019,11,30,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3228",2019,11,30,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3229",2019,11,30,"full ","SAAP",NA,NA,NA,0,"2",22,2019
"3230",2019,11,30,"full ","SAAP",6.236,3.237,2.064,1,"2",22,2019
"3231",2019,11,30,"full ","SAAP",6.488,1.409,1.022,1,"2",22,2019
"3232",2019,11,31,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3233",2019,11,31,"none","HEAR",NA,NA,NA,0,"2",22,2019
"3234",2019,11,31,"none","HEAR",5.985,2.875,2.653,1,"2",22,2019
"3235",2019,11,31,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3236",2019,11,31,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3237",2019,11,31,"none","SAAP",8.278,2.869,1.831,1,"2",22,2019
"3238",2019,11,32,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3239",2019,11,32,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3240",2019,11,32,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3241",2019,11,32,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3242",2019,11,33,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3243",2019,11,33,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3244",2019,11,33,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3245",2019,11,33,"full ","SAAP",10.02,2.57,1.889,0,"2",22,2019
"3246",2019,11,33,"full ","SAAP",14.261,1.023,1.799,1,"2",22,2019
"3247",2019,11,33,"full ","SAAP",8.592,0.965,1.613,1,"2",22,2019
"3248",2019,11,34,"half ","CEOL",NA,NA,NA,0,"2",22,2019
"3249",2019,11,34,"half ","HEAR",NA,NA,NA,0,"2",22,2019
"3250",2019,11,34,"half ","HEAR",9.099,3.932,3.424,1,"2",22,2019
"3251",2019,11,34,"half ","RHOV",NA,NA,NA,0,"2",22,2019
"3252",2019,11,34,"half ","SAAP",NA,NA,NA,0,"2",22,2019
"3253",2019,11,34,"half ","SAAP",6.302,4.182,3.34,1,"2",22,2019
"3254",2019,11,34,"half ","SAAP",9.206,1.594,1.359,1,"2",22,2019
"3255",2019,11,35,"full ","CEOL",NA,NA,NA,0,"2",22,2019
"3256",2019,11,35,"full ","HEAR",NA,NA,NA,0,"2",22,2019
"3257",2019,11,35,"full ","RHOV",NA,NA,NA,0,"2",22,2019
"3258",2019,11,35,"full ","SAAP",NA,NA,NA,0,"2",22,2019
"3259",2019,11,35,"full ","SAAP",7.299,1.202,1.522,1,"2",22,2019
"3260",2019,11,36,"none","CEOL",NA,NA,NA,0,"2",22,2019
"3261",2019,11,36,"none","HEAR",NA,NA,NA,0,"2",22,2019
"3262",2019,11,36,"none","RHOV",NA,NA,NA,0,"2",22,2019
"3263",2019,11,36,"none","SAAP",NA,NA,NA,0,"2",22,2019
"3264",2020,3,1,"none","CEOL",NA,NA,NA,0,"1",26,2019
"3265",2020,3,1,"none","HEAR",NA,NA,NA,0,"1",26,2019
"3266",2020,3,1,"none","RHOV",NA,NA,NA,0,"1",26,2019
"3267",2020,3,1,"none","SAAP",NA,NA,NA,0,"1",26,2019
"3268",2020,3,2,"full ","CEOL",NA,NA,NA,0,"1",26,2019
"3269",2020,3,2,"full ","HEAR",NA,NA,NA,0,"1",26,2019
"3270",2020,3,2,"full ","RHOV",NA,NA,NA,0,"1",26,2019
"3271",2020,3,2,"full ","SAAP",NA,NA,NA,0,"1",26,2019
"3272",2020,3,2,"full ","SAAP",13.8,15.7,13.2,1,"1",26,2019
"3273",2020,3,2,"full ","SAAP",14.35,8,8,1,"1",26,2019
"3274",2020,3,3,"full ","CEOL",NA,NA,NA,0,"1",26,2019
"3275",2020,3,3,"full ","HEAR",NA,NA,NA,0,"1",26,2019
"3276",2020,3,3,"full ","HEAR",11.8,6.5,3.6,1,"1",26,2019
"3277",2020,3,3,"full ","RHOV",NA,NA,NA,0,"1",26,2019
"3278",2020,3,3,"full ","SAAP",NA,NA,NA,0,"1",26,2019
"3279",2020,3,3,"full ","SAAP",12.95,13.45,8.9,1,"1",26,2019
"3280",2020,3,4,"half ","CEOL",NA,NA,NA,0,"1",26,2019
"3281",2020,3,4,"half ","HEAR",NA,NA,NA,0,"1",26,2019
"3282",2020,3,4,"half ","HEAR",6.35,3.25,2,1,"1",26,2019
"3283",2020,3,4,"half ","RHOV",NA,NA,NA,0,"1",26,2019
"3284",2020,3,4,"half ","SAAP",NA,NA,NA,0,"1",26,2019
"3285",2020,3,5,"half ","CEOL",NA,NA,NA,0,"1",26,2019
"3286",2020,3,5,"half ","HEAR",NA,NA,NA,0,"1",26,2019
"3287",2020,3,5,"half ","HEAR",12.2,5.9,6.9,1,"1",26,2019
"3288",2020,3,5,"half ","HEAR",5.5,4.2,2.3,1,"1",26,2019
"3289",2020,3,5,"half ","RHOV",NA,NA,NA,0,"1",26,2019
"3290",2020,3,5,"half ","SAAP",6.7,7.4,7.5,1,"1",26,2019
"3291",2020,3,5,"half ","SAAP",6.8,3.5,5,1,"1",26,2019
"3292",2020,3,5,"half ","SAAP",7.1,9.7,9,1,"1",26,2019
"3293",2020,3,6,"none","CEOL",NA,NA,NA,0,"1",26,2019
"3294",2020,3,6,"none","HEAR",NA,NA,NA,0,"1",26,2019
"3295",2020,3,6,"none","HEAR",6.2,3.1,3.9,0,"1",26,2019
"3296",2020,3,6,"none","RHOV",NA,NA,NA,0,"1",26,2019
